,age,expenses,financial_status,experience,estimated_period,unwilling_toAccept,scenario,sum_scores,salary
6117,2,2,1,8,2,4,4,4,65612217
6118,2,4,1,4,4,3,2,3,57509231
6119,4,4,4,8,4,4,4,5,38850506
6120,1,3,4,1,3,3,1,3,21323617
6121,4,1,1,4,1,2,3,3,52816003
6122,3,4,4,5,3,3,3,4,55431148
6123,3,3,2,5,1,4,1,3,34106430
6124,1,1,1,1,1,1,1,1,37615952
6125,3,1,2,2,1,3,4,3,40520883
6126,2,4,4,3,1,2,1,3,48946974
6127,2,4,4,6,1,1,3,3,96346695
6128,4,4,4,4,2,3,3,4,11484573
6129,4,4,4,6,4,4,4,5,90295097
6130,3,3,2,7,1,2,3,3,44593793
6131,3,2,2,4,3,4,1,3,54214416
6132,1,2,1,5,2,4,3,3,12406540
6133,3,4,4,6,3,4,4,5,75236568
6134,1,1,4,2,3,3,3,3,16473907
6135,1,1,4,5,1,4,2,3,24309606
6136,3,1,1,8,4,1,2,3,35824553
6137,4,4,4,5,4,4,4,5,90987682
6138,2,3,3,1,4,4,3,3,22759791
6139,1,1,1,1,1,1,1,1,88872471
6140,4,1,3,7,4,4,2,4,57744246
6141,4,1,4,3,1,3,2,3,90869186
6142,3,4,2,5,1,3,2,3,27309459
6143,1,1,1,1,1,1,1,1,70497646
6144,3,4,4,6,1,2,2,4,22832218
6145,3,3,2,6,3,1,4,4,48074145
6146,4,4,4,8,4,4,4,5,60358372
6147,1,2,2,5,4,2,4,3,68884519
6148,4,4,2,1,2,1,4,3,38493471
6149,1,1,2,6,2,3,3,3,34509437
6150,1,3,1,7,2,3,1,3,56884318
6151,3,1,3,6,4,1,2,3,31031604
6152,4,3,4,5,1,3,2,4,19529404
6153,2,2,1,2,3,1,4,2,53646426
6154,3,2,4,2,3,3,2,3,36983226
6155,1,1,1,1,1,1,1,1,34969093
6156,1,1,1,1,1,1,1,1,31598653
6157,4,4,4,6,4,4,4,5,66570691
6158,4,4,2,5,1,2,2,3,31910397
6159,1,1,1,1,1,1,1,1,94777016
6160,4,4,4,6,4,4,4,5,73264901
6161,1,1,2,8,2,4,3,3,88873498
6162,4,1,1,6,4,4,2,4,6799625
6163,2,2,4,6,4,1,1,3,33550354
6164,1,4,4,1,3,3,2,3,44775975
6165,2,4,3,2,3,1,3,3,54283765
6166,3,4,3,7,1,1,4,4,52548360
6167,4,4,2,7,3,1,2,4,81577960
6168,4,4,2,2,4,4,3,4,32322943
6169,4,4,4,6,4,4,4,5,88400973
6170,4,2,1,4,3,1,2,3,88511604
6171,1,1,1,8,2,4,4,3,97102212
6172,4,4,3,6,4,2,1,4,30806142
6173,3,1,4,8,1,3,2,4,83079559
6174,2,2,4,5,1,2,3,3,80324137
6175,1,3,1,6,3,2,2,3,74958796
6176,3,1,2,2,1,4,4,3,37749329
6177,1,1,4,6,3,4,2,3,82520757
6178,3,4,3,7,4,1,1,4,68929165
6179,1,1,1,1,1,1,1,1,28600217
6180,1,3,4,4,3,3,2,3,27910158
6181,4,1,3,8,3,2,3,4,6644505
6182,1,1,1,1,1,1,1,1,87651184
6183,3,2,4,6,4,2,3,4,49096426
6184,4,4,3,7,2,4,2,4,5336131
6185,2,1,2,7,2,4,4,4,57949485
6186,4,4,4,5,4,4,4,5,48528013
6187,1,3,3,1,4,4,3,3,85418411
6188,1,4,4,4,4,4,2,4,29498954
6189,4,4,4,8,4,4,4,5,33039957
6190,1,1,2,5,3,1,3,3,18479217
6191,2,4,2,7,2,3,3,4,33563048
6192,4,3,2,1,1,1,2,2,40825162
6193,4,3,2,6,4,4,4,5,30812850
6194,1,3,2,3,4,4,4,3,22388231
6195,1,3,4,6,1,1,2,3,98448878
6196,2,1,2,5,1,1,1,2,95614539
6197,4,4,1,8,3,3,4,5,45407712
6198,2,1,1,8,1,4,2,3,40073771
6199,4,4,4,5,4,4,4,5,67137135
6200,4,4,4,6,4,4,4,5,45897203
6201,3,3,1,8,1,3,4,4,7639223
6202,4,2,4,5,1,1,2,3,12654140
6203,1,1,1,2,4,3,3,2,50043686
6204,4,4,4,4,4,4,4,5,30248442
6205,4,4,4,5,4,4,3,5,26325728
6206,3,4,4,6,1,4,4,4,7630293
6207,3,2,4,4,1,2,4,3,17832105
6208,1,4,3,5,1,3,2,3,64278456
6209,4,4,1,5,2,4,2,4,89180367
6210,4,3,2,5,3,4,4,4,85005107
6211,3,2,4,7,3,2,4,4,90021960
6212,1,2,3,5,2,4,1,3,91015975
6213,4,4,3,8,1,3,3,4,73216568
6214,4,4,2,1,4,3,4,4,61591367
6215,1,1,1,1,1,1,1,1,46348389
6216,3,2,4,5,2,1,3,3,97467643
6217,4,2,1,8,2,4,4,4,48095835
6218,1,1,1,1,1,1,1,1,17647589
6219,1,1,1,6,1,4,1,2,80786499
6220,1,4,3,7,4,4,1,4,5265542
6221,4,2,1,3,1,1,1,2,10413565
6222,3,2,3,2,1,4,2,3,78243436
6223,4,1,4,5,2,1,4,3,66909307
6224,1,3,3,8,4,4,1,4,13468217
6225,2,3,4,6,2,2,3,4,58307205
6226,2,4,2,7,1,3,4,4,16820005
6227,1,1,1,1,1,1,1,1,92721053
6228,3,4,2,8,3,1,2,4,45983584
6229,4,2,4,3,1,4,2,3,60624968
6230,2,1,1,7,4,4,3,4,34339814
6231,3,2,2,1,3,3,2,3,17900505
6232,1,2,2,4,3,4,4,3,37376275
6233,1,3,2,8,2,1,2,3,34734849
6234,1,1,1,3,3,4,3,3,84315106
6235,1,2,1,3,4,2,2,2,18696169
6236,3,3,3,8,1,2,3,4,84032095
6237,1,2,2,1,1,3,4,2,40744998
6238,2,2,3,5,4,2,1,3,28932795
6239,1,1,1,1,1,1,1,1,60594663
6240,1,2,1,1,2,1,1,1,6442605
6241,2,3,4,7,3,3,1,4,46829323
6242,2,2,3,5,3,1,3,3,84154579
6243,2,4,4,4,4,1,3,4,7791416
6244,2,1,2,3,3,3,4,3,78701020
6245,3,2,1,2,3,1,1,2,76780124
6246,4,3,4,7,3,3,4,5,44639511
6247,1,1,1,1,1,1,1,1,91433942
6248,1,4,3,7,3,2,2,4,72181321
6249,1,4,1,5,4,2,3,3,64363499
6250,1,1,1,1,1,1,1,1,18814707
6251,1,1,1,6,3,2,4,3,48005547
6252,2,2,4,1,3,3,3,3,7447443
6253,2,2,2,6,1,1,1,2,81069348
6254,1,4,3,6,3,1,3,3,91151140
6255,3,4,3,4,2,4,1,3,51878134
6256,1,1,1,4,3,4,3,3,9319427
6257,1,1,1,1,1,1,1,1,30783116
6258,2,4,4,8,3,3,2,4,6853738
6259,1,1,1,1,1,1,1,1,87026500
6260,2,4,4,1,1,2,4,3,16359601
6261,2,3,1,4,3,1,2,3,60956056
6262,3,1,3,4,2,3,2,3,93805352
6263,1,4,4,2,2,2,2,3,96946742
6264,4,3,2,6,4,2,2,4,4008328
6265,1,1,4,4,4,2,1,3,21440599
6266,4,4,3,4,3,4,2,4,21515771
6267,4,4,4,6,4,4,4,5,25940234
6268,3,3,2,3,3,1,3,3,79063683
6269,4,1,1,8,1,4,4,4,3609001
6270,3,3,3,8,1,4,3,4,30437753
6271,3,4,1,1,1,4,2,3,45168843
6272,1,1,1,1,1,1,1,1,63537793
6273,2,3,1,2,4,3,3,3,93661286
6274,1,1,1,1,1,1,1,1,80418984
6275,2,3,4,3,1,2,3,3,19922383
6276,2,4,4,1,4,2,1,3,7816536
6277,4,4,4,8,4,4,4,5,63888376
6278,3,3,2,7,1,4,3,4,58066550
6279,4,4,2,6,4,3,1,4,42554163
6280,3,2,1,4,2,3,2,3,26020834
6281,1,1,2,6,4,4,3,3,3193594
6282,2,3,1,8,3,4,3,4,41694396
6283,1,1,1,1,1,1,1,1,46858058
6284,4,2,1,7,4,4,1,4,75587220
6285,3,2,1,7,3,4,3,4,61690825
6286,4,4,4,8,4,4,4,5,52836625
6287,3,3,4,7,2,1,2,4,23164770
6288,2,4,3,5,4,4,3,4,93058350
6289,2,1,3,4,4,4,4,4,18901128
6290,1,4,1,7,1,4,4,4,33096888
6291,1,4,3,8,3,3,2,4,93349314
6292,2,3,2,1,3,4,1,3,8406541
6293,2,3,1,4,1,1,3,2,97882335
6294,4,4,4,5,4,4,4,5,58298179
6295,1,1,4,4,1,3,3,3,43712428
6296,3,4,1,2,2,2,1,2,17216375
6297,1,1,1,1,4,4,1,2,77812329
6298,4,4,4,8,4,4,4,5,10680663
6299,1,3,4,2,2,1,2,2,5345287
6300,1,2,4,7,2,3,3,4,85306514
6301,1,3,3,4,4,1,4,3,96128314
6302,4,4,4,2,1,1,4,3,67850175
6303,4,4,4,7,4,4,4,5,28870261
6304,1,3,3,8,2,4,3,4,77626190
6305,2,4,3,6,2,2,4,4,75866475
6306,1,1,3,7,4,2,4,4,15616417
6307,4,1,2,6,4,1,1,3,87301548
6308,1,1,3,3,2,3,1,2,99381986
6309,1,1,2,7,4,4,4,4,25702647
6310,2,3,2,4,3,3,1,3,29042984
6311,1,1,1,1,1,1,1,1,59770414
6312,1,2,2,6,2,3,1,3,91101957
6313,4,4,4,8,4,4,4,5,66953787
6314,1,3,2,1,1,1,4,2,94269298
6315,1,2,2,6,3,4,3,3,99279282
6316,4,2,3,8,2,2,4,4,33672868
6317,4,3,4,8,2,2,1,4,30124177
6318,4,3,2,3,4,3,2,3,33870639
6319,3,1,3,2,2,1,4,3,4135945
6320,4,4,4,8,4,4,4,5,46950986
6321,1,1,1,1,1,1,1,1,83318314
6322,1,1,1,4,4,2,4,3,26913926
6323,4,2,3,2,1,4,4,3,93047854
6324,3,3,1,6,2,4,3,4,18120697
6325,3,4,1,6,1,1,3,3,18223383
6326,4,4,4,5,4,4,4,5,91084321
6327,4,4,4,6,4,4,4,5,65981080
6328,4,4,4,6,4,4,4,5,59383391
6329,2,1,4,3,2,4,1,3,23093904
6330,4,3,4,6,1,1,4,4,5220395
6331,4,1,2,8,1,3,1,3,58912623
6332,2,4,1,5,1,4,3,3,10729227
6333,2,4,1,5,2,4,2,3,25489743
6334,3,3,4,8,3,4,4,5,34344172
6335,1,1,4,8,4,4,1,4,5864828
6336,1,1,2,4,2,3,1,2,47662555
6337,3,4,2,2,1,4,3,3,63760108
6338,4,4,4,8,4,4,4,5,63206455
6339,3,2,4,3,3,1,2,3,58818093
6340,4,4,4,7,4,4,4,5,32871854
6341,1,1,1,1,1,1,1,1,4063225
6342,2,2,1,4,4,4,4,3,40154002
6343,4,2,1,3,3,4,3,3,35564398
6344,4,1,2,4,1,2,3,3,88854742
6345,4,4,4,5,4,4,4,5,31272980
6346,4,3,3,8,2,1,2,4,21029451
6347,1,1,1,1,1,1,1,1,55811360
6348,3,3,1,3,4,3,4,3,34997996
6349,3,2,2,6,4,4,1,4,77911761
6350,1,3,1,8,1,4,2,3,72063972
6351,4,2,1,7,4,3,2,4,15849044
6352,4,4,4,5,4,4,4,5,50653008
6353,2,4,3,5,3,4,3,4,63516791
6354,1,4,3,3,4,3,4,4,5677235
6355,1,1,1,1,1,1,1,1,52688644
6356,2,3,1,3,3,3,3,3,76593519
6357,3,2,2,2,1,4,1,2,91621239
6358,2,3,3,8,1,3,1,3,69590467
6359,1,3,2,8,3,4,3,4,76272296
6360,1,4,1,5,3,4,2,3,74300219
6361,2,2,3,1,3,3,3,3,11639960
6362,3,4,2,8,1,3,1,4,39787458
6363,4,4,4,8,4,4,4,5,63045521
6364,3,2,4,7,3,3,4,4,84299785
6365,3,3,2,3,4,1,2,3,62955239
6366,2,2,3,1,3,2,1,2,32191407
6367,2,4,4,4,1,4,2,3,36987193
6368,2,1,3,4,3,3,4,3,45738433
6369,1,1,1,1,1,1,1,1,22718453
6370,4,4,3,6,4,4,4,5,46077171
6371,3,1,3,7,3,3,2,4,47524491
6372,3,4,3,7,3,1,4,4,48821891
6373,2,1,3,3,4,1,2,3,22884795
6374,2,1,1,1,2,4,4,2,98012904
6375,2,1,1,2,2,2,2,2,56139170
6376,4,4,4,7,4,4,4,5,81288320
6377,1,3,4,4,1,1,3,3,59191004
6378,3,1,4,2,4,2,1,3,13190662
6379,4,4,4,5,4,4,4,5,34413745
6380,1,4,2,6,1,1,3,3,37780585
6381,4,2,2,7,2,1,1,3,41925867
6382,4,2,2,7,4,4,4,5,88183864
6383,1,2,4,7,1,2,1,3,93176410
6384,1,4,2,7,1,4,1,3,62463263
6385,1,1,1,1,1,1,1,1,82282633
6386,1,2,1,4,3,4,2,3,81876927
6387,2,2,2,1,2,2,3,2,70318052
6388,1,4,2,1,1,2,2,2,29416419
6389,3,4,3,6,2,1,1,3,27139573
6390,3,4,3,7,3,1,1,4,75528583
6391,2,3,3,1,1,2,2,2,3215779
6392,3,4,4,6,1,2,4,4,52867719
6393,4,1,3,2,1,3,3,3,78163816
6394,4,2,2,1,2,3,2,3,61929404
6395,3,2,2,7,3,2,2,3,18774798
6396,3,1,4,3,1,4,1,3,99325810
6397,3,4,2,3,2,3,3,3,43801664
6398,4,1,3,7,2,2,3,4,73565254
6399,3,2,4,8,2,1,3,4,32165586
6400,4,4,3,3,1,4,3,4,61534227
6401,3,1,3,1,1,4,4,3,81903122
6402,2,1,2,1,1,3,2,2,4003941
6403,4,1,1,5,2,2,3,3,49242535
6404,4,4,4,8,4,4,4,5,38101609
6405,1,2,2,8,4,1,3,3,55859868
6406,1,1,1,1,1,1,1,1,54173339
6407,4,1,2,3,1,3,3,3,28959240
6408,1,1,2,8,2,1,2,3,85012748
6409,4,4,1,6,3,2,1,3,34114926
6410,3,3,3,4,2,4,4,4,27376780
6411,4,2,2,1,2,2,1,2,5235582
6412,3,2,1,7,2,2,2,3,29304246
6413,1,3,4,6,1,3,4,4,55939725
6414,3,3,1,1,3,4,1,3,27927859
6415,2,4,1,4,4,1,4,3,42467238
6416,3,1,3,8,3,2,2,4,96502591
6417,4,4,4,5,1,2,2,4,60016354
6418,1,1,1,1,1,1,1,1,26363991
6419,4,4,4,6,4,4,4,5,87809563
6420,2,3,3,4,2,4,1,3,95353238
6421,1,1,1,4,1,1,3,2,11113214
6422,4,3,4,1,3,1,2,3,61045826
6423,4,4,4,6,4,4,4,5,46095141
6424,1,1,1,7,1,2,3,3,3057067
6425,1,1,1,1,1,1,1,1,98613322
6426,4,2,4,7,1,3,3,4,47499947
6427,1,1,1,1,1,1,1,1,14969551
6428,4,3,2,1,2,1,2,2,53255988
6429,1,4,4,6,1,4,3,4,5363876
6430,1,2,2,5,4,4,2,3,70836915
6431,4,4,4,8,4,4,4,5,58005541
6432,1,3,4,1,3,2,2,3,65300883
6433,2,3,2,4,3,2,3,3,34779140
6434,4,1,4,6,2,2,3,4,56010097
6435,1,4,2,8,4,2,1,4,2464568
6436,4,4,4,5,4,4,4,5,31641374
6437,4,4,4,6,4,4,4,5,45335551
6438,3,1,2,3,2,3,3,3,84614751
6439,1,1,1,1,1,1,1,1,34525276
6440,1,2,3,2,4,2,2,3,28705369
6441,2,4,2,1,4,3,1,3,81116850
6442,1,2,4,7,1,4,1,3,84010565
6443,1,1,1,1,1,1,1,1,54573666
6444,1,1,1,1,3,2,1,1,85370266
6445,4,2,1,8,2,4,2,4,5190908
6446,4,3,4,8,1,2,4,4,60152712
6447,3,3,3,4,4,3,4,4,9359221
6448,3,3,4,5,2,4,3,4,38477667
6449,4,2,3,5,1,2,1,3,44650584
6450,2,4,4,3,2,4,3,4,66819932
6451,1,3,1,5,2,3,2,3,54364074
6452,3,4,1,6,2,2,3,3,68818510
6453,4,4,3,6,1,3,2,4,29466445
6454,4,4,4,5,4,4,4,5,85114095
6455,2,1,2,1,1,2,2,2,81782619
6456,3,1,3,6,4,4,2,4,82916096
6457,1,2,1,1,2,3,2,2,17622984
6458,3,2,4,2,4,1,3,3,20740874
6459,1,3,1,3,3,3,2,3,44332933
6460,4,1,4,3,1,4,2,3,40362397
6461,4,2,1,1,4,1,3,3,20773890
6462,1,1,1,1,1,1,1,1,88541302
6463,4,4,4,6,4,4,4,5,60674145
6464,3,2,2,7,4,3,3,4,72192928
6465,3,2,3,5,2,1,3,3,69692228
6466,4,4,4,6,4,4,4,5,56958369
6467,2,2,4,7,2,3,2,4,56071887
6468,3,1,3,1,1,1,2,2,90802975
6469,1,1,1,1,1,1,1,1,54896995
6470,2,3,3,2,2,2,2,3,66060122
6471,4,4,3,8,3,2,4,5,99752324
6472,1,1,1,1,1,1,1,1,14406847
6473,2,4,1,1,4,3,3,3,74376897
6474,2,1,3,1,2,4,2,2,46293982
6475,4,2,4,1,2,3,2,3,89252374
6476,4,4,4,6,4,4,4,5,20062117
6477,4,4,4,7,4,4,4,5,20035279
6478,2,2,3,8,3,1,2,3,86781334
6479,3,4,3,5,2,4,3,4,27105327
6480,2,2,3,1,3,1,2,2,20424111
6481,2,3,3,8,2,1,2,3,79792361
6482,2,3,2,5,2,1,4,3,82655706
6483,4,4,4,6,4,4,4,5,6869939
6484,4,3,4,3,2,3,4,4,98648994
6485,1,1,4,4,3,1,4,3,30307785
6486,1,1,1,1,1,1,1,1,96411966
6487,1,3,3,8,1,4,2,4,59831140
6488,2,2,4,1,2,4,4,3,35071854
6489,1,3,1,8,2,2,3,3,26004464
6490,2,4,3,3,3,2,4,3,1947738
6491,2,3,4,1,4,3,4,3,94456954
6492,1,3,2,4,1,1,3,2,55161473
6493,2,4,2,5,1,3,1,3,24557147
6494,4,4,1,7,1,1,4,4,88771421
6495,3,3,4,6,1,4,3,4,39008157
6496,4,1,3,4,1,3,1,3,20615377
6497,1,1,1,1,1,1,1,1,49369559
6498,3,3,2,6,3,2,4,4,91504237
6499,2,4,2,5,1,4,1,3,80707348
6500,2,2,3,4,2,1,2,3,52171400
6501,4,3,1,4,1,4,1,3,85106011
6502,2,4,4,1,4,4,4,4,94795150
6503,4,1,4,6,2,3,3,4,8939314
6504,1,4,3,7,4,1,2,4,29605340
6505,4,4,4,5,4,4,4,5,26149873
6506,3,4,1,7,2,4,1,4,13671673
6507,1,1,2,6,3,2,3,3,38758583
6508,2,1,2,5,1,1,1,2,86861913
6509,3,3,3,4,2,2,4,3,47905135
6510,4,2,1,3,4,4,3,3,73833692
6511,3,2,2,3,3,4,4,3,97822057
6512,2,1,1,7,4,4,2,3,40335351
6513,2,3,1,1,3,2,2,2,24549926
6514,3,2,2,7,2,3,3,4,35557347
6515,1,1,1,1,1,1,1,1,44789626
6516,4,4,1,6,1,3,3,4,46906244
6517,4,1,1,2,3,1,4,3,27632498
6518,4,4,4,6,4,4,4,5,36299596
6519,1,2,3,5,2,2,1,3,93420707
6520,2,3,4,4,3,3,1,3,91563167
6521,4,1,3,4,4,3,3,4,37709793
6522,4,3,4,5,3,1,3,4,11050881
6523,2,2,2,6,4,2,2,3,18955028
6524,1,1,1,1,1,1,1,1,44345230
6525,3,3,3,3,1,4,4,3,98750954
6526,3,3,1,5,1,3,4,3,69361405
6527,3,3,1,3,1,1,2,2,84576055
6528,4,1,3,4,4,1,4,3,43622785
6529,2,2,1,4,2,3,3,3,52110085
6530,2,2,3,1,3,2,3,3,69010567
6531,1,1,1,1,1,1,1,1,5067298
6532,1,2,4,2,4,4,3,3,59824577
6533,2,1,3,6,2,4,3,3,14499756
6534,2,2,4,6,1,3,4,4,32246477
6535,2,3,4,3,4,4,4,4,15770659
6536,4,3,1,4,3,2,1,3,14482995
6537,2,2,2,1,4,4,2,3,81112571
6538,4,4,4,5,4,4,4,5,48964729
6539,1,2,4,8,4,2,3,4,36722547
6540,1,1,1,1,1,1,1,1,52728998
6541,2,1,4,7,1,1,1,3,79382045
6542,1,1,1,1,1,1,1,1,67542552
6543,3,2,4,4,2,3,4,4,8797214
6544,4,3,1,3,2,4,4,3,17478190
6545,2,1,4,5,1,3,1,3,16638389
6546,3,2,3,6,2,2,3,3,83289525
6547,3,1,4,2,3,2,4,3,85268765
6548,3,1,4,6,2,2,2,3,16170674
6549,1,4,3,7,2,2,1,3,19760087
6550,1,4,4,3,4,1,4,3,24414861
6551,1,1,1,1,1,1,1,1,87157562
6552,1,2,4,4,4,4,1,3,44538876
6553,1,1,1,1,1,1,1,1,62623279
6554,4,2,3,2,4,3,4,4,74656307
6555,3,2,3,6,3,3,1,3,83823368
6556,2,1,2,4,1,4,3,3,45204639
6557,1,4,1,6,1,3,3,3,57503518
6558,2,1,1,1,3,3,3,2,50283511
6559,4,2,2,4,3,4,3,4,40059358
6560,1,2,4,8,2,3,3,4,49897255
6561,2,1,3,5,1,1,2,2,46069483
6562,1,1,4,8,1,3,4,4,38365195
6563,4,1,4,2,3,2,2,3,19523118
6564,4,4,1,1,1,4,4,3,34163837
6565,3,1,2,7,3,1,2,3,54445514
6566,1,1,1,1,1,1,1,1,64625251
6567,4,4,4,5,4,4,4,5,16846686
6568,3,1,3,6,3,2,1,3,36659996
6569,1,4,1,8,3,3,1,3,70234910
6570,4,3,2,4,3,4,1,3,28511420
6571,2,3,3,5,3,3,2,3,11537454
6572,1,1,1,1,1,1,1,1,25926425
6573,1,1,3,6,2,1,4,3,37778990
6574,2,2,4,2,3,4,4,3,87526287
6575,1,1,4,7,3,3,3,4,96273855
6576,1,4,4,2,1,4,2,3,98864867
6577,2,3,2,2,4,1,4,3,32500748
6578,2,2,1,3,3,1,1,2,60238435
6579,4,2,2,5,3,4,4,4,19327771
6580,1,2,2,6,3,1,4,3,1829537
6581,4,4,4,7,4,4,4,5,39911128
6582,2,4,2,3,4,1,4,3,79841302
6583,4,4,4,8,4,3,1,5,25490258
6584,1,1,1,1,1,1,1,1,26323239
6585,2,4,4,4,4,1,4,4,6662431
6586,1,2,3,4,3,1,1,2,12358820
6587,2,2,1,3,3,1,1,2,53565869
6588,1,1,1,1,1,1,1,1,9755672
6589,4,3,3,6,2,1,4,4,82175690
6590,4,4,3,1,4,3,3,4,99293639
6591,4,4,4,5,4,4,4,5,50710162
6592,4,1,1,7,2,3,4,4,86564831
6593,4,4,1,6,3,4,4,4,21021339
6594,4,4,1,8,3,4,3,5,62244594
6595,3,3,1,8,4,1,3,4,93632133
6596,1,4,4,6,2,4,1,4,73115640
6597,1,1,1,1,1,1,1,1,10084810
6598,4,3,4,8,1,3,4,5,79572776
6599,4,4,4,7,4,4,4,5,27384306
6600,2,4,3,8,3,3,4,5,27406601
6601,4,4,1,7,1,4,3,4,79356188
6602,2,3,3,8,2,1,4,4,93903422
6603,1,1,1,1,1,1,1,1,92302489
6604,1,2,1,5,4,4,1,3,9948789
6605,4,3,1,6,4,3,4,4,82588621
6606,3,4,3,8,2,4,1,4,91799276
6607,4,2,4,4,1,3,4,4,31290172
6608,3,2,3,2,1,2,2,2,89358164
6609,3,2,3,6,1,4,1,3,38813953
6610,3,1,4,7,1,3,1,3,44816192
6611,4,2,1,4,4,2,2,3,78739350
6612,4,2,2,8,3,2,2,4,12931182
6613,2,3,2,6,4,4,4,4,77885260
6614,3,4,3,4,2,2,3,3,70292869
6615,4,4,1,6,4,1,4,4,43875045
6616,1,1,1,5,4,4,3,3,37137388
6617,4,3,1,2,2,2,1,2,94978540
6618,3,1,2,6,3,1,4,3,97229262
6619,2,3,1,8,3,1,2,3,87225180
6620,1,3,3,1,4,1,3,3,37893975
6621,1,1,1,5,3,3,3,3,1876813
6622,4,2,1,5,1,3,2,3,39701075
6623,3,4,3,3,3,1,2,3,58597996
6624,2,4,4,1,4,2,2,3,59429269
6625,3,2,2,4,3,3,1,3,17116859
6626,2,3,2,1,3,3,2,3,58639287
6627,4,1,1,5,3,1,1,3,45864770
6628,2,1,2,1,3,3,3,2,40248585
6629,4,1,3,7,3,4,2,4,50902316
6630,1,1,2,7,4,4,3,4,63740648
6631,2,4,4,5,2,3,1,3,31514606
6632,4,3,1,7,2,1,4,4,52355924
6633,4,1,1,1,2,2,1,2,99233817
6634,1,1,4,1,1,3,3,2,16148887
6635,3,3,3,3,4,3,1,3,72708566
6636,1,1,1,1,1,1,1,1,73840344
6637,1,2,2,8,3,1,2,3,62993758
6638,2,1,1,2,3,1,1,2,68284219
6639,2,4,4,2,2,4,4,4,22171841
6640,2,1,2,5,4,3,4,3,44306070
6641,2,1,1,8,2,4,4,4,7946490
6642,3,1,2,2,1,4,1,2,68515254
6643,3,3,1,1,1,2,3,2,46522243
6644,3,1,1,4,4,3,3,3,11128036
6645,2,4,2,4,1,3,2,3,97731454
6646,2,1,1,1,4,4,4,3,59871530
6647,3,4,1,4,3,4,1,3,58903813
6648,2,4,4,5,1,3,4,4,81906973
6649,2,3,1,7,3,4,3,4,38078390
6650,1,3,4,1,4,4,1,3,73702295
6651,1,1,1,1,1,1,1,1,70940899
6652,4,1,4,7,3,4,3,4,85091813
6653,1,1,1,1,1,1,1,1,49215744
6654,3,2,3,5,4,4,1,4,23098165
6655,3,1,3,5,2,1,1,3,17441453
6656,1,4,2,1,4,3,2,3,4470306
6657,3,1,1,3,2,4,2,3,22495756
6658,2,1,1,8,1,3,4,3,15006633
6659,1,4,2,8,2,2,4,4,74927172
6660,3,1,3,2,1,2,1,2,23676743
6661,1,1,1,1,1,1,1,1,76206498
6662,2,4,1,5,4,2,2,3,57507877
6663,2,4,4,8,3,2,3,4,22852605
6664,4,4,4,5,4,4,4,5,8992607
6665,1,1,1,1,1,1,1,1,75613448
6666,4,1,3,1,1,3,4,3,6248424
6667,4,2,1,6,4,1,1,3,69028870
6668,1,2,1,2,1,3,2,2,94593533
6669,2,2,2,6,2,4,1,3,90238274
6670,3,2,1,7,2,2,3,3,29977436
6671,4,3,1,1,2,2,3,3,58846497
6672,4,1,2,3,2,1,2,2,59170828
6673,4,4,4,7,4,4,4,5,54233260
6674,3,2,4,7,1,1,2,3,73429110
6675,2,2,4,7,2,4,3,4,46503834
6676,4,3,2,5,2,1,4,3,37040048
6677,4,1,3,1,4,4,2,3,3591361
6678,2,2,1,7,1,2,3,3,72392097
6679,1,1,1,1,1,1,1,1,92113778
6680,1,4,3,6,2,4,3,4,81192196
6681,2,4,2,3,1,3,2,3,38831104
6682,4,4,1,3,1,2,4,3,43964014
6683,1,4,3,2,1,3,2,3,97213966
6684,3,1,2,2,2,3,1,2,80505390
6685,4,4,4,6,4,4,4,5,14999887
6686,1,2,2,6,4,4,3,4,83410131
6687,4,4,4,8,4,4,4,5,39774489
6688,1,1,1,1,1,1,1,1,92982565
6689,1,1,1,1,1,1,1,1,66176030
6690,1,1,1,1,1,1,1,1,66566149
6691,1,2,1,3,2,1,1,2,80149018
6692,1,4,4,8,1,1,1,3,26009082
6693,1,1,1,1,1,1,1,1,79166227
6694,3,1,3,3,3,3,1,3,52459579
6695,4,2,1,4,4,1,1,3,94657936
6696,1,3,2,2,2,3,3,3,96617142
6697,2,4,1,4,4,2,4,3,67647384
6698,4,4,1,5,1,3,4,4,45846238
6699,4,1,3,7,3,1,4,4,61615928
6700,4,1,4,1,2,4,3,3,61751193
6701,1,1,1,1,1,1,1,1,55519910
6702,1,3,2,2,3,1,4,3,71298187
6703,2,4,3,3,3,4,3,4,22257059
6704,3,3,1,3,4,1,2,3,35977784
6705,4,4,4,7,4,4,4,5,35625648
6706,1,1,1,8,4,3,2,3,44397211
6707,4,4,1,5,4,2,2,4,95036750
6708,2,1,2,2,4,4,4,3,71639475
6709,3,3,4,4,3,1,2,3,39988178
6710,2,4,3,3,1,1,3,3,6727011
6711,3,3,4,1,4,2,3,3,81772221
6712,2,1,4,3,3,1,2,3,46783935
6713,4,1,3,6,3,4,1,4,27148217
6714,4,4,4,6,4,4,4,5,90058168
6715,3,2,3,8,4,1,2,4,7767273
6716,4,1,3,1,4,2,1,3,62956193
6717,4,4,4,5,4,4,4,5,23358373
6718,2,1,4,6,2,2,4,3,75048721
6719,4,2,2,7,4,4,2,4,51649492
6720,1,1,1,1,1,1,1,1,65774550
6721,1,2,1,4,4,2,4,3,16300072
6722,4,4,1,2,1,3,1,3,17028915
